X	Y	OBJECTID	COMPKEY	UNITID	UNITDESC	CONDITION	OWNERSHIP	CURRENT_STATUS	PRIMARYDISTRICTCD	SECONDARYDISTRICTCD	OVERRIDEYN	ELMNTKEY	COMPTYPE	SEGKEY	DISTANCE	WIDTH	UNITTYPE	MEASDIST	RECEIPT_NBR	PANDD_NBR	PANDD_NBR_START	PAIDAREA	SUBAREA	SIDE	PERSO_NBR	PS_CONFIGURATION	PAY_BY_PHONE	WIRELESS_CARRIER	MODEM	MODEL	CARD_READER	CATEGORY	OVERRIDECOMMENT	WKD_RATE1	WKD_START1	WKD_END1	WKD_RATE2	WKD_START2	WKD_END2	WKD_RATE3	WKD_START3	WKD_END3	SAT_RATE1	SAT_START1	SAT_END1	SAT_RATE2	SAT_START2	SAT_END2	SAT_RATE3	SAT_START3	SAT_END3	SUN_RATE1	SUN_START1	SUN_END1	SUN_RATE2	SUN_START2	SUN_END2	SUN_RATE3	SUN_START3	SUN_END3	START_TIME_WKD	END_TIME_WKD	START_TIME_SAT	END_TIME_SAT	START_TIME_SUN	END_TIME_SUN	PEAK_HOUR	SHAPE_LNG	SHAPE_LAT
-122.db_port238	47.60540896	155	527887	PSL-D033	5TH AVE 0080 BLOCK NE SIDE (  83) 83 FT NW/O COLUMBIA ST (05-08-06)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT3	DISTRICT7	N	7246	109	7228	105	-27	PSL	83	D033	4033102	4033	Commercial Core	Financial	NE	1331	14688	86794	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.db_port238	47.60540896
-122.db_port114	47.60598221	638	527889	PSL-D035	MARION ST 0050 BLOCK SE SIDE ( 117) 117 FT NE/O 5TH AVE (9-05-11)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	DISTRICT3	N	79654	109	11667	140	-25	PSL	117	D035	4035102	4035	Commercial Core	Financial	SE	1331	14688	86723	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.db_port114	47.60598221
-122.3298109	47.60591261	134	527890	PSL-D036	6TH AVE 0080 BLOCK SW SIDE ( 136) 136 FT NW/O COLUMBIA ST (06-08-25)                                                                                                                                                                                           	GOOD	SDOT	INSVC	DISTRICT3	 	N	75769	109	7875	156	27	PSL	136	D036	4036002	4036	Commercial Core	Financial	SW	1667	14689	87027	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3298109	47.60591261
-122.3301351	47.60536316	634	527892	PSL-D038	COLUMBIA ST 0050 BLOCK NW SIDE (  96) 96 FT NE/O 5TH AVE (8-05-06)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT3	 	N	77613	109	9732	121	27	PSL	96	D038	4038002	4038	Commercial Core	Financial	NW	1331	14688	86274	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3301351	47.60536316
-122.330464	47.60620826	436	527893	PSL-D039	MARION ST 0050 BLOCK NW SIDE ( 193) 193 FT NE/O 5TH AVE (9-05-14)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	DISTRICT3	N	79653	109	11667	214.5	26	PSL	193	D039	4039002	4039	Commercial Core	Financial	NW	1331	14688	87140	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.330464	47.60620826
-122.3313924	47.60663869	391	527894	PSL-D041	MADISON ST 0050 BLOCK SE SIDE (  77) 77 FT NE/O 5TH AVE (10-05-11)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	34218	109	11586	102	-26	PSL	77	D041	4041002	4041	Commercial Core	Financial	SE	1331	14688	86517	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3313924	47.60663869
-122.3325514	47.60615695	149	505967	PSL-D042	MADISON ST 0040 BLOCK SE SIDE (  65) 65 FT NE/O 4TH AVE (10-04-09)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	79570	109	11585	88.5	-25	PSL	65	D042	4042002	4042	Commercial Core	Financial	SE	1331	14688	86281	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3325514	47.60615695
-122.3327634	47.60524304	653	527895	PSL-D045	MARION ST 0030 BLOCK NW SIDE ( 171) 171 FT NE/O 3RD AVE (9-03-28)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	56977	109	11665	191	25	PSL	171	D045	4045102	4045	Commercial Core	Financial	NW	1475	14690	87416	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			3-7PM	-122.3327634	47.60524304
-122.3330482	47.60639606	1220	527896	PSL-D046	4TH AVE 0100 BLOCK NE SIDE (  92) 92 FT NW/O MADISON ST (04-10-08)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	51474	109	6126	114	-30	PSL	92	D046	4046502	4046	Commercial Core	Financial	NE	1650	13655	86834	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			6-9AM 3-7PM	-122.3330482	47.60639606
-122.3339455	47.60673766	1219	527900	PSL-D050	SPRING ST 0030 BLOCK NW SIDE ( 208) 208 FT NE/O 3RD AVE (11-03-40)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	58177	109	12862	230	30	PSL	208	D050	4050102	4050	Commercial Core	Financial	NW	1475	14688	86608	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3339455	47.60673766
-122.3310835	47.60496005	1399	511380	PSL-D060	COLUMBIA ST 0040 BLOCK NW SIDE ( 140) 140 FT NE/O 4TH AVE (8-04-11)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	9769	109	9731	167	25	PSL	140	D060	4060002	4060	Commercial Core	Financial	NW	1331	14688	87582	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3310835	47.60496005
-122.335334	47.60556036	1190	527917	PSL-D062	2ND AVE 0100 BLOCK NE SIDE ( 130) 130 FT NW/O MADISON ST (02-10-10)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	70734	109	2753	151.5	-34	PSL	130	D062	4062002	4062	Commercial Core	Financial	NE	1475	14690	86846	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			3-7PM	-122.335334	47.60556036
-122.3320558	47.60669885	1521	527919	PSL-D064	5TH AVE 0100 BLOCK SW SIDE (  57) 57 FT NW/O MADISON ST (05-10-03)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	75153	109	7230	79	26	PSL	57	D064	4064402	4064	Commercial Core	Financial	SW	1724	13656	86953	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			7-9AM 4-6PM	-122.3320558	47.60669885
-122.3313546	47.60620814	232	527920	PSL-D065	5TH AVE 0090 BLOCK NE SIDE ( 128) 128 FT NW/O MARION ST (05-09-10)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	7250	109	7229	142	-27	PSL	128	D065	4065002	4065	Commercial Core	Financial	NE	1331	14688	86796	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3313546	47.60620814
-122.3361246	47.60640373	749	527923	PSL-D068	2ND AVE 0110 BLOCK NE SIDE ( 188) 188 FT NW/O SPRING ST (02-11-16)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	47966	109	2754	210	-30	PSL	188	D068	4068402	4068	Commercial Core	Financial	NE	1650	13655	87110	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			6-9AM 3-7PM	-122.3361246	47.60640373
-122.3365856	47.60527258	79	282735	PSL-D073	1ST AVE 0100 BLOCK NE SIDE ( 204) 204 FT NW/O MADISON ST (01-10-18)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	1010	109	1004	225	-38	PSL	204	D073	4073502	4073	Commercial Core	Waterfront	NE	1650	14729	86052	T-MOBILE	3G	MS1	 	DISPLAY		3.5	480	659	4.5	660	1019	4	1020	1199	3.5	480	659	4.5	660	1019	4	1020	1199										08AM	08PM	08AM	08PM			6-9AM 3-7PM	-122.3365856	47.60527258
-122.3319902	47.60556638	758	527452	PSL-D074	MARION ST 0040 BLOCK NW SIDE (  68) 68 FT NE/O 4TH AVE (9-04-08)                                                                                                                                                                                               	GOOD	SDOT	INSVC	DISTRICT7	 	N	11665	109	11666	93	25	PSL	68	D074	4074002	4074	Commercial Core	Financial	NW	1331	14688	87028	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3319902	47.60556638
-122.3342694	47.60403683	495	510972	PSL-D080	2ND AVE 0080 BLOCK SW SIDE ( 134) 134 FT NW/O COLUMBIA ST (02-08-11)                                                                                                                                                                                           	GOOD	SDOT	INSVC	DISTRICT7	 	N	47961	109	2751	152.5	35	PSL	134	D080	4080002	4080	Commercial Core	Financial	SW	1650	13655	86931	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			6-9AM 3-7PM	-122.3342694	47.60403683
-122.3311419	47.60477444	971	527941	PSL-D081	COLUMBIA ST 0040 BLOCK SE SIDE (  95) 95 FT NE/O 4TH AVE (8-04-07)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	9770	109	9731	119	-25	PSL	95	D081	4081002	4081	Commercial Core	Financial	SE	1331	14688	87077	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3311419	47.60477444
-122.3347763	47.60495062	334	515374	PSL-D082	2ND AVE 0090 BLOCK NE SIDE ( 176) 176 FT NW/O MARION ST (02-09-14)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	70730	109	2752	196	-34	PSL	176	D082	4082002	4082	Commercial Core	Financial	NE	1650	13655	86844	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			6-9AM 3-7PM	-122.3347763	47.60495062
-122.3314255	47.60383736	778	527636	PSL-D083	CHERRY ST 0030 BLOCK NW SIDE ( 179) 179 FT NE/O 3RD AVE (7-03-14)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	77549	109	9661	202	27	PSL	179	D083	4083002	4083	Commercial Core	Financial	NW	1722	14691	87444	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM			3-6PM	-122.3314255	47.60383736
-122.3313984	47.60367784	1023	527637	PSL-D084	CHERRY ST 0030 BLOCK SE SIDE ( 155) 155 FT NE/O 3RD AVE (7-03-13)                                                                                                                                                                                              	GOOD	SDOT	INSVC	DISTRICT7	 	N	77550	109	9661	177	-26	PSL	155	D084	4084002	4084	Commercial Core	Financial	SE	1331	14688	87463	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3313984	47.60367784
-122.32827	47.60253872	552	649083	PSL-D085	5TH AVE 0040 BLOCK SW SIDE ( 116) 116 FT NW/O TERRACE ST (05-04-09)                                                                                                                                                                                            	 	SDOT	INSVC	DISTRICT3	DISTRICT7	N	75149	109	7224	133	30	PSL	116	D085	4085002	4085	Commercial Core	Financial	SW		14688	86790	T-MOBILE	3G	MS1	 	 		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.32827	47.60253872
-122.3308637	47.60803348	1462	529771	PSL-D086	SPRING ST 0060 BLOCK NW SIDE ( 137) 137 FT NE/O 6TH AVE (11-06-10)                                                                                                                                                                                             	GOOD	SDOT	INSVC	DISTRICT7	 	N	80837	109	12865	159	32	PSL	137	D086	4086002	4086	Commercial Core	Financial	NW	1667	14689	86568	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3308637	47.60803348
-122.3300303	47.6071956	788	529477	PSL-D087	MADISON ST 0060 BLOCK SE SIDE ( 165) 165 FT NE/O 6TH AVE (10-06-15)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	DISTRICT3	N	79574	109	11587	173	-30	PSL	165	D087	4087002	4087	Commercial Core	Financial	SE	1667	14689	86365	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3300303	47.6071956
-122.3361941	47.60562261	614	672103	PSL-D088	SPRING ST 0010 BLOCK SE SIDE ( 163) 163 FT NE/O 1ST AVE (11-01-09)                                                                                                                                                                                             	 	SDOT	INSVC	DISTRICT7	 	N	80834	109	12860	188	-24	PSL	163	D088	4088002	4088	Commercial Core	Financial	SE		14689	87578	T-MOBILE	3G	MS1	 	 		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3361941	47.60562261
-122.3334211	47.60579325	597	519522	PSL-D501	MADISON ST 0030 BLOCK SE SIDE ( 135) 135 FT NE/O 3RD AVE (10-03-21)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	34214	109	11584	158.5	-25	PSL	135	D501	4501002	4501	Commercial Core	Financial	SE	1339	14688	87443	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3334211	47.60579325
-122.3331393	47.60591104	717	519523	PSL-D502	MADISON ST 0030 BLOCK SE SIDE ( 217) 217 FT NE/O 3RD AVE (10-03-37)                                                                                                                                                                                            	GOOD	SDOT	INSVC	DISTRICT7	 	N	34214	109	11584	240.5	-25	PSL	217	D502	4502002	4502	Commercial Core	Financial	SE	1339	14688	86991	T-MOBILE	3G	MS1	 	DISPLAY		4	480	659	4.5	660	1019	3	1020	1199	4	480	659	4.5	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.3331393	47.60591104
